# t [orb]   torque   torque_smoothing   torque_M2
1.21400e+02   -2.07412e-06   -1.29133e-07   -9.72309e-04
1.21408e+02   -2.07415e-06   -1.43162e-07   -1.00117e-03
1.21416e+02   -2.07417e-06   -1.29121e-07   -1.02626e-03
1.21424e+02   -2.07420e-06   -1.30828e-07   -1.04979e-03
1.21432e+02   -2.07422e-06   -1.48120e-07   -1.06993e-03
1.21440e+02   -2.07424e-06   -1.32443e-07   -1.08749e-03
1.21448e+02   -2.07426e-06   -1.23829e-07   -1.10294e-03
1.21456e+02   -2.07428e-06   -1.24556e-07   -1.11481e-03
1.21464e+02   -2.07430e-06   -1.39930e-07   -1.12444e-03
1.21472e+02   -2.07431e-06   -1.20090e-07   -1.13094e-03
1.21480e+02   -2.07433e-06   -1.22786e-07   -1.13481e-03
1.21488e+02   -2.07434e-06   -1.16937e-07   -1.13565e-03
1.21496e+02   -2.07435e-06   -1.34802e-07   -1.13339e-03
1.21504e+02   -2.07436e-06   -1.44728e-07   -1.12868e-03
1.21512e+02   -2.07437e-06   -1.37617e-07   -1.12082e-03
1.21520e+02   -2.07437e-06   -1.32987e-07   -1.11050e-03
1.21528e+02   -2.07438e-06   -1.32968e-07   -1.09738e-03
1.21536e+02   -2.07439e-06   -1.36575e-07   -1.08077e-03
1.21544e+02   -2.07439e-06   -1.19981e-07   -1.06242e-03
1.21552e+02   -2.07440e-06   -1.40495e-07   -1.04049e-03
1.21560e+02   -2.07440e-06   -1.25669e-07   -1.01682e-03
1.21568e+02   -2.07439e-06   -1.21017e-07   -9.89365e-04
1.21576e+02   -2.07439e-06   -1.35567e-07   -9.60597e-04
1.21584e+02   -2.07438e-06   -1.14401e-07   -9.28408e-04
1.21592e+02   -2.07437e-06   -1.22704e-07   -8.95099e-04
1.21600e+02   -2.07436e-06   -1.51646e-07   -8.58013e-04
1.21608e+02   -2.07435e-06   -1.15772e-07   -8.20090e-04
1.21616e+02   -2.07434e-06   -1.04546e-07   -7.80385e-04
1.21624e+02   -2.07432e-06   -1.44391e-07   -7.37149e-04
1.21632e+02   -2.07431e-06   -1.17708e-07   -6.93706e-04
1.21640e+02   -2.07430e-06   -1.44085e-07   -6.46570e-04
1.21648e+02   -2.07429e-06   -1.50330e-07   -5.99552e-04
1.21656e+02   -2.07427e-06   -1.47815e-07   -5.49330e-04
1.21664e+02   -2.07425e-06   -1.24923e-07   -4.99758e-04
1.21672e+02   -2.07423e-06   -1.39461e-07   -4.46733e-04
1.21680e+02   -2.07421e-06   -1.39327e-07   -3.94625e-04
1.21688e+02   -2.07418e-06   -1.14652e-07   -3.39281e-04
1.21696e+02   -2.07415e-06   -1.20356e-07   -2.85567e-04
1.21704e+02   -2.07412e-06   -1.36978e-07   -2.31100e-04
1.21712e+02   -2.07408e-06   -1.30369e-07   -1.73674e-04
1.21720e+02   -2.07405e-06   -1.27243e-07   -1.18001e-04
1.21728e+02   -2.07402e-06   -1.36763e-07   -5.97714e-05
1.21736e+02   -2.07398e-06   -1.25444e-07   -3.94764e-06
1.21744e+02   -2.07395e-06   -1.20329e-07   5.42955e-05
1.21752e+02   -2.07392e-06   -1.49329e-07   1.10196e-04
1.21760e+02   -2.07390e-06   -1.21074e-07   1.68211e-04
1.21768e+02   -2.07387e-06   -1.26633e-07   2.23340e-04
1.21776e+02   -2.07384e-06   -1.48432e-07   2.80100e-04
1.21784e+02   -2.07381e-06   -1.31970e-07   3.34005e-04
1.21792e+02   -2.07378e-06   -1.19310e-07   3.87111e-04
1.21800e+02   -2.07374e-06   -1.27869e-07   4.41349e-04
1.21808e+02   -2.07370e-06   -1.46239e-07   4.92293e-04
1.21816e+02   -2.07366e-06   -1.52440e-07   5.44215e-04
1.21824e+02   -2.07362e-06   -1.17134e-07   5.92680e-04
1.21832e+02   -2.07359e-06   -1.35632e-07   6.41692e-04
1.21840e+02   -2.07356e-06   -1.50438e-07   6.87052e-04
1.21848e+02   -2.07353e-06   -1.11535e-07   7.32511e-04
1.21856e+02   -2.07351e-06   -1.28227e-07   7.74340e-04
1.21864e+02   -2.07349e-06   -1.21066e-07   8.15952e-04
1.21872e+02   -2.07348e-06   -1.31425e-07   8.53886e-04
1.21880e+02   -2.07346e-06   -1.42009e-07   8.91019e-04
1.21888e+02   -2.07345e-06   -1.19589e-07   9.24595e-04
1.21896e+02   -2.07343e-06   -1.41809e-07   9.55914e-04
1.21904e+02   -2.07341e-06   -1.17349e-07   9.86085e-04
1.21912e+02   -2.07339e-06   -1.57076e-07   1.01256e-03
1.21920e+02   -2.07338e-06   -1.47301e-07   1.03741e-03
1.21928e+02   -2.07336e-06   -1.38636e-07   1.05887e-03
1.21936e+02   -2.07334e-06   -1.46772e-07   1.07842e-03
1.21944e+02   -2.07333e-06   -1.40845e-07   1.09454e-03
1.21952e+02   -2.07332e-06   -1.12218e-07   1.10839e-03
1.21960e+02   -2.07332e-06   -1.15379e-07   1.11891e-03
1.21968e+02   -2.07332e-06   -1.21894e-07   1.12716e-03
1.21976e+02   -2.07333e-06   -1.37820e-07   1.13223e-03
1.21984e+02   -2.07334e-06   -1.49150e-07   1.13452e-03
1.21992e+02   -2.07335e-06   -1.51549e-07   1.13375e-03
1.22000e+02   -2.07336e-06   -1.56389e-07   1.13036e-03
1.22008e+02   -2.07336e-06   -1.26406e-07   1.12411e-03
1.22016e+02   -2.07336e-06   -1.43656e-07   1.11523e-03
1.22024e+02   -2.07336e-06   -1.53707e-07   1.10303e-03
1.22032e+02   -2.07337e-06   -1.30686e-07   1.08841e-03
1.22040e+02   -2.07337e-06   -1.44143e-07   1.07058e-03
1.22048e+02   -2.07337e-06   -1.35885e-07   1.05086e-03
1.22056e+02   -2.07338e-06   -1.36417e-07   1.02754e-03
1.22064e+02   -2.07339e-06   -1.49339e-07   1.00255e-03
1.22072e+02   -2.07341e-06   -1.32792e-07   9.75025e-04
1.22080e+02   -2.07342e-06   -1.43268e-07   9.44039e-04
1.22088e+02   -2.07345e-06   -1.44454e-07   9.11916e-04
1.22096e+02   -2.07347e-06   -1.36912e-07   8.76055e-04
1.22104e+02   -2.07350e-06   -1.43435e-07   8.39363e-04
1.22112e+02   -2.07352e-06   -1.42225e-07   7.98974e-04
1.22120e+02   -2.07354e-06   -1.20058e-07   7.58386e-04
1.22128e+02   -2.07356e-06   -1.34008e-07   7.14101e-04
1.22136e+02   -2.07358e-06   -1.39605e-07   6.69739e-04
1.22144e+02   -2.07359e-06   -1.37229e-07   6.21742e-04
1.22152e+02   -2.07361e-06   -1.38918e-07   5.74174e-04
1.22160e+02   -2.07363e-06   -1.45623e-07   5.25275e-04
1.22168e+02   -2.07365e-06   -1.36708e-07   4.72935e-04
1.22176e+02   -2.07367e-06   -1.16157e-07   4.21438e-04
1.22184e+02   -2.07370e-06   -1.41030e-07   3.66746e-04
1.22192e+02   -2.07373e-06   -1.31309e-07   3.13317e-04
1.22200e+02   -2.07376e-06   -1.38040e-07   2.56869e-04
1.22208e+02   -2.07379e-06   -1.59373e-07   2.02037e-04
1.22216e+02   -2.07382e-06   -1.47604e-07   1.44306e-04
1.22224e+02   -2.07384e-06   -1.25801e-07   8.85025e-05
1.22232e+02   -2.07386e-06   -1.75126e-07   3.02150e-05
1.22240e+02   -2.07388e-06   -1.40317e-07   -2.57140e-05
1.22248e+02   -2.07389e-06   -1.32449e-07   -8.16387e-05
1.22256e+02   -2.07391e-06   -1.48337e-07   -1.39758e-04
1.22264e+02   -2.07392e-06   -1.50570e-07   -1.95172e-04
1.22272e+02   -2.07394e-06   -1.32625e-07   -2.52389e-04
1.22280e+02   -2.07396e-06   -1.28820e-07   -3.06636e-04
1.22288e+02   -2.07397e-06   -1.53387e-07   -3.62413e-04
1.22296e+02   -2.07400e-06   -1.25411e-07   -4.15066e-04
1.22304e+02   -2.07402e-06   -1.56564e-07   -4.68755e-04
1.22312e+02   -2.07404e-06   -1.34047e-07   -5.19212e-04
1.22320e+02   -2.07406e-06   -1.49671e-07   -5.70386e-04
1.22328e+02   -2.07408e-06   -1.33373e-07   -6.18155e-04
1.22336e+02   -2.07409e-06   -1.58977e-07   -6.64357e-04
1.22344e+02   -2.07411e-06   -1.29468e-07   -7.10788e-04
1.22352e+02   -2.07412e-06   -1.20646e-07   -7.53612e-04
1.22360e+02   -2.07412e-06   -1.33076e-07   -7.96206e-04
1.22368e+02   -2.07413e-06   -1.66081e-07   -8.35179e-04
1.22376e+02   -2.07414e-06   -1.24696e-07   -8.73464e-04
1.22384e+02   -2.07415e-06   -1.24938e-07   -9.08143e-04
1.22392e+02   -2.07416e-06   -1.38676e-07   -9.42015e-04
1.22400e+02   -2.07417e-06   -1.53825e-07   -9.72129e-04
1.22408e+02   -2.07418e-06   -1.52470e-07   -1.00099e-03
1.22416e+02   -2.07420e-06   -1.23930e-07   -1.02604e-03
1.22424e+02   -2.07421e-06   -1.52723e-07   -1.04877e-03
1.22432e+02   -2.07422e-06   -1.47848e-07   -1.06976e-03
1.22440e+02   -2.07423e-06   -1.37110e-07   -1.08721e-03
1.22448e+02   -2.07424e-06   -1.45951e-07   -1.10254e-03
1.22456e+02   -2.07425e-06   -1.26928e-07   -1.11439e-03
1.22464e+02   -2.07426e-06   -1.36568e-07   -1.12407e-03
1.22472e+02   -2.07426e-06   -1.61265e-07   -1.13054e-03
1.22480e+02   -2.07426e-06   -1.35255e-07   -1.13433e-03
1.22488e+02   -2.07427e-06   -1.28005e-07   -1.13506e-03
1.22496e+02   -2.07427e-06   -1.73816e-07   -1.13286e-03
1.22504e+02   -2.07427e-06   -1.46824e-07   -1.12815e-03
1.22512e+02   -2.07427e-06   -1.22747e-07   -1.12061e-03
1.22520e+02   -2.07427e-06   -1.14660e-07   -1.10984e-03
1.22528e+02   -2.07426e-06   -1.43278e-07   -1.09671e-03
1.22536e+02   -2.07426e-06   -1.45128e-07   -1.08018e-03
1.22544e+02   -2.07426e-06   -1.48531e-07   -1.06171e-03
1.22552e+02   -2.07426e-06   -1.66786e-07   -1.03969e-03
1.22560e+02   -2.07426e-06   -1.39932e-07   -1.01594e-03
1.22568e+02   -2.07425e-06   -1.46753e-07   -9.88478e-04
1.22576e+02   -2.07425e-06   -1.78518e-07   -9.59679e-04
1.22584e+02   -2.07423e-06   -1.50220e-07   -9.27419e-04
1.22592e+02   -2.07422e-06   -1.50081e-07   -8.94084e-04
1.22600e+02   -2.07420e-06   -1.46378e-07   -8.56995e-04
1.22608e+02   -2.07418e-06   -1.26900e-07   -8.19220e-04
1.22616e+02   -2.07416e-06   -1.42602e-07   -7.79451e-04
1.22624e+02   -2.07414e-06   -1.24927e-07   -7.36094e-04
1.22632e+02   -2.07411e-06   -1.25377e-07   -6.92630e-04
1.22640e+02   -2.07409e-06   -1.30518e-07   -6.45551e-04
1.22648e+02   -2.07407e-06   -1.32756e-07   -5.98728e-04
1.22656e+02   -2.07406e-06   -1.48671e-07   -5.48388e-04
1.22664e+02   -2.07404e-06   -1.11011e-07   -4.98770e-04
1.22672e+02   -2.07403e-06   -1.27284e-07   -4.45784e-04
1.22680e+02   -2.07402e-06   -1.51397e-07   -3.93862e-04
1.22688e+02   -2.07400e-06   -1.37920e-07   -3.38647e-04
1.22696e+02   -2.07397e-06   -1.39384e-07   -2.84801e-04
1.22704e+02   -2.07395e-06   -1.30350e-07   -2.30308e-04
1.22712e+02   -2.07392e-06   -1.30199e-07   -1.72934e-04
1.22720e+02   -2.07389e-06   -1.34118e-07   -1.17484e-04
1.22728e+02   -2.07385e-06   -1.19728e-07   -5.92016e-05
1.22736e+02   -2.07382e-06   -1.19279e-07   -3.25171e-06
1.22744e+02   -2.07379e-06   -1.27402e-07   5.49950e-05
1.22752e+02   -2.07376e-06   -1.25699e-07   1.10841e-04
1.22760e+02   -2.07374e-06   -1.16037e-07   1.68747e-04
1.22768e+02   -2.07372e-06   -1.24706e-07   2.24093e-04
1.22776e+02   -2.07370e-06   -1.56312e-07   2.80879e-04
1.22784e+02   -2.07368e-06   -1.27620e-07   3.34730e-04
1.22792e+02   -2.07366e-06   -1.56758e-07   3.87787e-04
1.22800e+02   -2.07363e-06   -1.59245e-07   4.42102e-04
1.22808e+02   -2.07360e-06   -1.33096e-07   4.93263e-04
1.22816e+02   -2.07357e-06   -1.50271e-07   5.45036e-04
1.22824e+02   -2.07354e-06   -1.04997e-07   5.93454e-04
1.22832e+02   -2.07351e-06   -1.28755e-07   6.42257e-04
1.22840e+02   -2.07347e-06   -1.21432e-07   6.87587e-04
1.22848e+02   -2.07345e-06   -1.37350e-07   7.33201e-04
1.22856e+02   -2.07342e-06   -1.30523e-07   7.75032e-04
1.22864e+02   -2.07340e-06   -1.38358e-07   8.16588e-04
1.22872e+02   -2.07339e-06   -1.24901e-07   8.54326e-04
1.22880e+02   -2.07338e-06   -1.46453e-07   8.90093e-04
1.22888e+02   -2.07337e-06   -1.45313e-07   9.25207e-04
1.22896e+02   -2.07336e-06   -1.36678e-07   9.56510e-04
1.22904e+02   -2.07336e-06   -1.29318e-07   9.86626e-04
1.22912e+02   -2.07334e-06   -1.31384e-07   1.01307e-03
1.22920e+02   -2.07333e-06   -1.44013e-07   1.03807e-03
1.22928e+02   -2.07331e-06   -1.35647e-07   1.05945e-03
1.22936e+02   -2.07330e-06   -1.36368e-07   1.07892e-03
1.22944e+02   -2.07328e-06   -1.10781e-07   1.09497e-03
1.22952e+02   -2.07328e-06   -1.14496e-07   1.10884e-03
1.22960e+02   -2.07328e-06   -1.24913e-07   1.11945e-03
1.22968e+02   -2.07328e-06   -1.24758e-07   1.12731e-03
1.22976e+02   -2.07329e-06   -1.36534e-07   1.13255e-03
1.22984e+02   -2.07330e-06   -1.37888e-07   1.13479e-03
1.22992e+02   -2.07332e-06   -1.40431e-07   1.13417e-03
1.23000e+02   -2.07334e-06   -1.23590e-07   1.13076e-03
1.23008e+02   -2.07337e-06   -1.26780e-07   1.12432e-03
1.23016e+02   -2.07338e-06   -1.31092e-07   1.11531e-03
1.23024e+02   -2.07340e-06   -1.31610e-07   1.10304e-03
1.23032e+02   -2.07341e-06   -1.46767e-07   1.08852e-03
1.23040e+02   -2.07342e-06   -1.13906e-07   1.07061e-03
1.23048e+02   -2.07343e-06   -1.42292e-07   1.05078e-03
1.23056e+02   -2.07345e-06   -1.21728e-07   1.02837e-03
1.23064e+02   -2.07347e-06   -1.48822e-07   1.00236e-03
1.23072e+02   -2.07349e-06   -1.16860e-07   9.74892e-04
1.23080e+02   -2.07352e-06   -1.41402e-07   9.43778e-04
1.23088e+02   -2.07355e-06   -1.30978e-07   9.11597e-04
1.23096e+02   -2.07359e-06   -1.31310e-07   8.75704e-04
1.23104e+02   -2.07362e-06   -1.30642e-07   8.39123e-04
1.23112e+02   -2.07366e-06   -1.48923e-07   7.98775e-04
1.23120e+02   -2.07369e-06   -1.29377e-07   7.58061e-04
1.23128e+02   -2.07372e-06   -1.32592e-07   7.13729e-04
1.23136e+02   -2.07374e-06   -1.40609e-07   6.69411e-04
1.23144e+02   -2.07376e-06   -1.15757e-07   6.23552e-04
1.23152e+02   -2.07379e-06   -1.40749e-07   5.73981e-04
1.23160e+02   -2.07381e-06   -1.05300e-07   5.25005e-04
1.23168e+02   -2.07383e-06   -1.35974e-07   4.72689e-04
1.23176e+02   -2.07386e-06   -1.32800e-07   4.21313e-04
1.23184e+02   -2.07389e-06   -1.33296e-07   3.66717e-04
1.23192e+02   -2.07392e-06   -1.35202e-07   3.13212e-04
1.23200e+02   -2.07395e-06   -1.33360e-07   2.56829e-04
1.23208e+02   -2.07399e-06   -1.52985e-07   2.02086e-04
1.23216e+02   -2.07402e-06   -1.27899e-07   1.44557e-04
1.23224e+02   -2.07406e-06   -1.41839e-07   8.89641e-05
1.23232e+02   -2.07409e-06   -1.32277e-07   3.29916e-05
1.23240e+02   -2.07412e-06   -1.39034e-07   -2.52817e-05
1.23248e+02   -2.07414e-06   -1.14147e-07   -8.11375e-05
1.23256e+02   -2.07417e-06   -1.35913e-07   -1.39084e-04
1.23264e+02   -2.07419e-06   -1.19022e-07   -1.94447e-04
1.23272e+02   -2.07420e-06   -1.46145e-07   -2.51711e-04
1.23280e+02   -2.07422e-06   -1.15079e-07   -3.05945e-04
1.23288e+02   -2.07424e-06   -1.22282e-07   -3.61630e-04
1.23296e+02   -2.07426e-06   -1.23545e-07   -4.14207e-04
1.23304e+02   -2.07427e-06   -1.21529e-07   -4.68094e-04
1.23312e+02   -2.07429e-06   -1.53770e-07   -5.18561e-04
1.23320e+02   -2.07431e-06   -1.07084e-07   -5.67659e-04
1.23328e+02   -2.07432e-06   -1.44856e-07   -6.17344e-04
1.23336e+02   -2.07434e-06   -1.24762e-07   -6.63576e-04
1.23344e+02   -2.07435e-06   -1.44586e-07   -7.10148e-04
1.23352e+02   -2.07436e-06   -1.34117e-07   -7.52937e-04
1.23360e+02   -2.07436e-06   -1.49021e-07   -7.95501e-04
1.23368e+02   -2.07437e-06   -1.45891e-07   -8.34395e-04
1.23376e+02   -2.07437e-06   -1.23536e-07   -8.72817e-04
1.23384e+02   -2.07437e-06   -1.30329e-07   -9.07612e-04
1.23392e+02   -2.07436e-06   -1.39315e-07   -9.41415e-04
1.23400e+02   -2.07436e-06   -1.30708e-07   -9.71475e-04
1.23408e+02   -2.07435e-06   -1.41215e-07   -1.00028e-03
1.23416e+02   -2.07435e-06   -1.40290e-07   -1.02560e-03
1.23424e+02   -2.07434e-06   -1.28190e-07   -1.04839e-03
1.23432e+02   -2.07433e-06   -1.33760e-07   -1.06926e-03
1.23440e+02   -2.07433e-06   -1.12477e-07   -1.08665e-03
1.23448e+02   -2.07433e-06   -1.38785e-07   -1.10195e-03
1.23456e+02   -2.07432e-06   -1.40412e-07   -1.11389e-03
1.23464e+02   -2.07432e-06   -1.34013e-07   -1.12355e-03
1.23472e+02   -2.07431e-06   -1.47847e-07   -1.13001e-03
1.23480e+02   -2.07430e-06   -1.11932e-07   -1.13379e-03
1.23488e+02   -2.07429e-06   -1.38335e-07   -1.13456e-03
1.23496e+02   -2.07428e-06   -1.36009e-07   -1.13247e-03
1.23504e+02   -2.07426e-06   -1.26262e-07   -1.12768e-03
1.23512e+02   -2.07424e-06   -1.32479e-07   -1.12012e-03
1.23520e+02   -2.07423e-06   -1.35812e-07   -1.10933e-03
1.23528e+02   -2.07421e-06   -1.26630e-07   -1.09617e-03
1.23536e+02   -2.07419e-06   -1.19538e-07   -1.07962e-03
1.23544e+02   -2.07418e-06   -1.31183e-07   -1.06114e-03
1.23552e+02   -2.07416e-06   -1.21844e-07   -1.03912e-03
1.23560e+02   -2.07415e-06   -1.24759e-07   -1.01539e-03
1.23568e+02   -2.07414e-06   -1.42861e-07   -9.88038e-04
1.23576e+02   -2.07413e-06   -1.48488e-07   -9.59333e-04
1.23584e+02   -2.07412e-06   -1.27756e-07   -9.26924e-04
1.23592e+02   -2.07411e-06   -1.46691e-07   -8.93515e-04
1.23600e+02   -2.07409e-06   -1.42269e-07   -8.57954e-04
1.23608e+02   -2.07407e-06   -1.16245e-07   -8.18705e-04
1.23616e+02   -2.07405e-06   -1.40905e-07   -7.78952e-04
1.23624e+02   -2.07402e-06   -1.32478e-07   -7.35530e-04
1.23632e+02   -2.07400e-06   -1.37224e-07   -6.92037e-04
1.23640e+02   -2.07397e-06   -1.24980e-07   -6.44964e-04
1.23648e+02   -2.07395e-06   -1.25372e-07   -5.98183e-04
1.23656e+02   -2.07393e-06   -1.15292e-07   -5.47841e-04
1.23664e+02   -2.07391e-06   -1.23230e-07   -4.98175e-04
1.23672e+02   -2.07389e-06   -1.30165e-07   -4.45174e-04
1.23680e+02   -2.07388e-06   -1.58325e-07   -3.93205e-04
1.23688e+02   -2.07386e-06   -1.42546e-07   -3.40287e-04
1.23696e+02   -2.07384e-06   -1.54515e-07   -2.84215e-04
1.23704e+02   -2.07382e-06   -1.51275e-07   -2.29725e-04
1.23712e+02   -2.07379e-06   -1.38657e-07   -1.72385e-04
1.23720e+02   -2.07377e-06   -1.36093e-07   -1.16928e-04
1.23728e+02   -2.07374e-06   -1.42215e-07   -5.88572e-05
1.23736e+02   -2.07371e-06   -1.60774e-07   -2.89030e-06
1.23744e+02   -2.07369e-06   -1.20707e-07   5.53714e-05
1.23752e+02   -2.07366e-06   -1.39974e-07   1.11162e-04
1.23760e+02   -2.07364e-06   -1.28195e-07   1.68910e-04
1.23768e+02   -2.07362e-06   -1.36554e-07   2.23977e-04
1.23776e+02   -2.07361e-06   -1.09591e-07   2.78624e-04
1.23784e+02   -2.07359e-06   -1.47163e-07   3.34779e-04
1.23792e+02   -2.07359e-06   -1.27738e-07   3.87814e-04
1.23800e+02   -2.07358e-06   -1.49254e-07   4.42046e-04
1.23808e+02   -2.07356e-06   -1.24310e-07   4.93080e-04
1.23816e+02   -2.07354e-06   -1.38691e-07   5.44941e-04
1.23824e+02   -2.07352e-06   -1.43334e-07   5.93378e-04
1.23832e+02   -2.07350e-06   -1.60680e-07   6.42255e-04
1.23840e+02   -2.07348e-06   -1.55349e-07   6.87573e-04
1.23848e+02   -2.07346e-06   -1.21007e-07   7.33104e-04
1.23856e+02   -2.07344e-06   -1.44646e-07   7.74979e-04
1.23864e+02   -2.07343e-06   -1.31857e-07   8.14983e-04
1.23872e+02   -2.07342e-06   -1.43658e-07   8.54488e-04
1.23880e+02   -2.07341e-06   -1.33421e-07   8.90259e-04
1.23888e+02   -2.07340e-06   -1.42162e-07   9.25318e-04
1.23896e+02   -2.07340e-06   -1.48883e-07   9.56653e-04
1.23904e+02   -2.07340e-06   -1.70221e-07   9.86822e-04
1.23912e+02   -2.07340e-06   -1.27766e-07   1.01329e-03
1.23920e+02   -2.07340e-06   -1.44585e-07   1.03828e-03
1.23928e+02   -2.07339e-06   -1.63506e-07   1.05969e-03
1.23936e+02   -2.07339e-06   -1.28099e-07   1.07923e-03
1.23944e+02   -2.07338e-06   -1.41469e-07   1.09531e-03
1.23952e+02   -2.07337e-06   -1.59664e-07   1.10869e-03
1.23960e+02   -2.07337e-06   -1.47213e-07   1.11980e-03
1.23968e+02   -2.07336e-06   -1.57173e-07   1.12768e-03
1.23976e+02   -2.07337e-06   -1.60770e-07   1.13297e-03
1.23984e+02   -2.07337e-06   -1.36825e-07   1.13522e-03
1.23992e+02   -2.07339e-06   -1.25308e-07   1.13456e-03
1.24000e+02   -2.07340e-06   -1.55139e-07   1.13117e-03
1.24008e+02   -2.07342e-06   -1.44983e-07   1.12476e-03
1.24016e+02   -2.07344e-06   -1.26549e-07   1.11581e-03
1.24024e+02   -2.07346e-06   -1.50748e-07   1.10357e-03
1.24032e+02   -2.07348e-06   -1.44692e-07   1.08908e-03
1.24040e+02   -2.07350e-06   -1.25633e-07   1.07196e-03
1.24048e+02   -2.07351e-06   -1.59390e-07   1.05130e-03
1.24056e+02   -2.07353e-06   -1.44910e-07   1.02889e-03
1.24064e+02   -2.07355e-06   -1.23514e-07   1.00287e-03
1.24072e+02   -2.07357e-06   -1.40627e-07   9.75451e-04
1.24080e+02   -2.07359e-06   -1.32237e-07   9.44327e-04
1.24088e+02   -2.07362e-06   -1.45611e-07   9.12037e-04
1.24096e+02   -2.07365e-06   -1.31103e-07   8.76088e-04
1.24104e+02   -2.07369e-06   -1.62348e-07   8.39411e-04
1.24112e+02   -2.07373e-06   -1.45860e-07   7.99021e-04
1.24120e+02   -2.07376e-06   -1.19642e-07   7.58282e-04
1.24128e+02   -2.07380e-06   -1.57613e-07   7.15719e-04
1.24136e+02   -2.07384e-06   -1.38863e-07   6.69540e-04
1.24144e+02   -2.07388e-06   -1.52268e-07   6.23495e-04
1.24152e+02   -2.07391e-06   -1.41491e-07   5.73891e-04
1.24160e+02   -2.07395e-06   -1.37848e-07   5.24914e-04
1.24168e+02   -2.07398e-06   -1.26375e-07   4.72554e-04
1.24176e+02   -2.07400e-06   -1.43702e-07   4.21124e-04
1.24184e+02   -2.07404e-06   -1.41329e-07   3.66423e-04
1.24192e+02   -2.07407e-06   -1.43416e-07   3.13012e-04
1.24200e+02   -2.07410e-06   -1.46515e-07   2.56610e-04
1.24208e+02   -2.07413e-06   -1.35706e-07   2.01815e-04
1.24216e+02   -2.07417e-06   -1.45423e-07   1.44260e-04
1.24224e+02   -2.07420e-06   -1.21190e-07   8.85034e-05
1.24232e+02   -2.07423e-06   -1.33222e-07   3.26022e-05
1.24240e+02   -2.07426e-06   -1.39983e-07   -2.56651e-05
1.24248e+02   -2.07429e-06   -1.53651e-07   -8.15487e-05
1.24256e+02   -2.07432e-06   -1.23679e-07   -1.39505e-04
1.24264e+02   -2.07435e-06   -1.55678e-07   -1.94770e-04
1.24272e+02   -2.07437e-06   -1.24996e-07   -2.51838e-04
1.24280e+02   -2.07438e-06   -1.33901e-07   -3.06050e-04
1.24288e+02   -2.07440e-06   -1.55293e-07   -3.61747e-04
1.24296e+02   -2.07442e-06   -1.27300e-07   -4.14296e-04
1.24304e+02   -2.07444e-06   -1.37785e-07   -4.67922e-04
1.24312e+02   -2.07446e-06   -1.21790e-07   -5.18234e-04
1.24320e+02   -2.07447e-06   -1.27922e-07   -5.67325e-04
1.24328e+02   -2.07448e-06   -1.24630e-07   -6.16996e-04
1.24336e+02   -2.07450e-06   -1.37115e-07   -6.63187e-04
1.24344e+02   -2.07451e-06   -1.41198e-07   -7.09567e-04
1.24352e+02   -2.07452e-06   -1.45767e-07   -7.52255e-04
1.24360e+02   -2.07453e-06   -1.23838e-07   -7.94834e-04
1.24368e+02   -2.07454e-06   -1.57464e-07   -8.33740e-04
1.24376e+02   -2.07454e-06   -1.19050e-07   -8.72178e-04
1.24384e+02   -2.07454e-06   -1.53094e-07   -9.06850e-04
1.24392e+02   -2.07453e-06   -1.71593e-07   -9.40594e-04
1.24400e+02   -2.07452e-06   -1.32863e-07   -9.70713e-04
1.24408e+02   -2.07451e-06   -1.30845e-07   -9.98448e-04
1.24416e+02   -2.07450e-06   -1.40163e-07   -1.02473e-03
1.24424e+02   -2.07449e-06   -1.12120e-07   -1.04741e-03
1.24432e+02   -2.07448e-06   -1.18745e-07   -1.06838e-03
1.24440e+02   -2.07446e-06   -1.29960e-07   -1.08584e-03
1.24448e+02   -2.07445e-06   -1.42283e-07   -1.10122e-03
1.24456e+02   -2.07443e-06   -1.27481e-07   -1.11331e-03
1.24464e+02   -2.07442e-06   -1.45107e-07   -1.12290e-03
1.24472e+02   -2.07440e-06   -1.39680e-07   -1.12931e-03
1.24480e+02   -2.07437e-06   -1.48197e-07   -1.13308e-03
1.24488e+02   -2.07435e-06   -1.63021e-07   -1.13391e-03
1.24496e+02   -2.07432e-06   -1.61119e-07   -1.13195e-03
1.24504e+02   -2.07429e-06   -1.22558e-07   -1.12693e-03
1.24512e+02   -2.07426e-06   -1.39278e-07   -1.11936e-03
1.24520e+02   -2.07423e-06   -1.49420e-07   -1.10858e-03
1.24528e+02   -2.07420e-06   -1.23785e-07   -1.09548e-03
1.24536e+02   -2.07417e-06   -1.25456e-07   -1.07896e-03
